Cod_setor;Situacao_setor;V062;V063;V064;V065;V066;V067;V068;V081;V082;V083;V084;V085;V086;V087
231050620000007;8;25;32;45;17;11;19;14;10;21;18;10;3;6;6
231060505000001;1;17;22;30;16;3;2;2;16;14;9;3;0;0;19
231060505000002;1;20;17;11;16;0;3;5;19;8;10;4;4;0;5
231060505000003;1;17;14;13;6;2;2;14;35;41;38;24;8;13;14
231060505000004;1;12;27;25;18;6;9;9;11;9;10;4;5;0;10
231060505000005;8;28;40;56;19;15;9;5;9;9;10;5;7;2;4
231060505000006;1;20;34;26;18;5;3;4;19;28;14;13;4;4;8
231060505000007;1;13;18;15;10;3;1;6;19;21;18;3;2;4;9
231060505000008;1;21;33;20;10;5;6;11;13;12;10;4;0;4;8
231060505000009;1;17;21;31;18;12;6;7;23;32;18;15;3;1;4
231060505000011;1;5;11;7;5;5;6;3;4;2;7;3;2;0;2
231060505000012;1;3;1;5;1;0;2;2;13;24;22;15;5;4;2
231060505000013;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231060505000014;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231060505000015;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231060505000016;1;6;9;16;10;4;5;0;7;6;4;6;1;1;2
231060505000017;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231060515000001;1;2;3;7;4;0;1;2;2;2;1;2;0;0;1
231060515000002;8;6;3;6;3;0;2;5;8;13;18;6;7;3;0
231060515000003;8;2;5;6;3;2;2;0;1;0;4;1;1;1;1
231060525000001;1;16;23;23;7;5;4;4;2;3;0;4;1;0;2
231060525000002;8;14;33;29;16;13;9;3;3;2;6;7;1;1;8
231070405000001;1;22;26;24;14;4;3;8;18;15;12;9;4;3;10
231070405000002;1;21;36;33;22;2;5;11;27;12;8;4;3;2;15
231070405000003;1;44;47;41;21;12;8;13;18;31;22;10;8;5;14
231070405000004;1;14;16;13;12;3;4;8;19;12;12;7;0;3;10
231070405000005;1;27;38;32;15;10;8;9;19;13;20;6;2;5;16
231070405000006;1;22;20;26;15;6;4;7;19;26;13;9;2;2;13
231070405000007;1;26;61;56;28;16;14;17;18;16;25;10;11;6;10
231070405000008;1;31;42;29;22;9;8;14;28;38;25;17;13;9;11
231070405000009;1;33;40;44;34;8;17;18;21;19;15;6;7;8;13
231070405000010;1;16;42;41;17;10;8;18;29;30;20;12;6;5;9
231070405000011;1;32;32;34;21;9;10;15;19;14;11;9;8;7;8
231070405000012;1;12;27;31;15;4;4;6;5;10;4;3;0;2;3
231070405000013;1;19;21;17;9;6;4;5;18;19;22;5;8;4;7
231070405000014;1;13;32;32;18;6;6;16;20;12;10;10;2;2;7
231070405000015;8;22;22;30;16;5;7;9;19;18;28;19;6;8;5
231070405000016;8;21;18;23;10;3;7;18;30;40;44;27;18;15;4
231070405000017;8;31;40;63;26;12;11;20;18;21;11;9;4;1;3
231070405000018;8;46;73;74;56;38;27;19;21;18;13;13;5;4;15
231070405000019;8;14;13;22;13;5;5;2;4;1;4;1;0;0;1
231070405000020;8;13;30;30;16;12;7;6;8;13;10;10;4;3;1
231070405000021;8;22;29;28;16;5;8;9;8;5;3;5;2;3;4
231070405000022;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231070405000023;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231070405000024;1;14;22;22;8;5;4;12;14;10;7;4;0;1;10
231070405000025;1;23;42;50;11;6;3;18;30;22;13;10;8;2;14
231070405000026;1;21;31;12;14;5;4;19;25;23;24;10;6;1;9
231070405000027;1;16;10;16;8;0;1;5;10;12;11;4;1;0;6
231070405000028;1;23;33;31;23;8;1;10;24;18;7;7;8;0;16
231070405000029;1;25;28;31;12;1;4;8;33;20;16;8;4;7;18
231070405000030;1;18;18;22;15;6;6;18;13;27;22;19;9;6;5
231070405000031;1;18;26;30;16;9;6;11;26;27;30;20;8;3;11
231070405000032;1;18;32;21;22;6;9;13;10;12;11;14;5;10;8
231070405000033;1;16;25;20;18;7;2;13;21;21;12;9;7;6;9
231070405000034;1;29;47;42;34;12;17;22;20;23;21;12;8;14;6
231070405000035;1;15;27;26;10;6;3;8;10;15;15;4;5;2;4
231070405000036;1;6;15;13;10;5;6;1;10;11;10;2;3;2;2
231070405000037;8;7;7;1;4;6;3;10;4;2;4;4;1;3;2
231070405000038;8;11;8;10;6;2;3;2;3;3;3;1;1;0;3
231070405000039;8;26;26;23;10;9;5;4;1;6;3;5;1;0;2
231070410000001;1;12;21;12;7;2;1;6;8;6;5;2;2;0;5
231070410000002;8;27;47;51;24;12;18;18;10;10;11;6;3;6;4
231070410000003;8;21;34;33;16;18;6;18;15;8;10;12;7;2;7
231070410000004;8;21;43;30;20;9;7;19;6;6;2;0;0;1;6
231070410000005;8;6;13;9;9;6;3;3;3;2;0;0;1;0;2
231070410000006;8;15;20;18;12;6;6;4;4;6;4;0;0;1;3
231070410000007;8;5;11;10;8;3;4;3;4;6;4;2;0;2;1
231070410000008;8;16;25;13;19;8;8;8;6;3;3;4;3;1;1
231070410000009;8;16;10;12;10;5;8;20;7;5;13;8;3;2;8
231070415000001;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0
231070415000002;8;33;50;51;32;19;11;20;9;4;4;6;7;2;8
231070415000003;8;9;11;7;8;3;2;6;1;3;2;2;1;0;2
231070415000004;8;14;21;13;10;6;5;12;8;6;5;3;2;1;0
231070415000005;8;1;4;2;0;1;0;2;1;0;1;0;2;0;0
231070420000001;1;21;52;34;30;12;15;15;25;24;15;11;6;6;12
231070420000002;8;17;45;26;19;5;6;13;18;16;15;8;4;1;3
231070420000003;8;41;55;41;12;14;21;9;2;4;4;4;3;1;5
231070420000004;1;9;15;25;13;3;3;5;22;25;22;10;9;2;3
231080305000001;1;18;23;17;15;6;7;10;15;12;6;1;1;1;7
231080305000002;1;20;11;18;8;3;4;4;20;15;10;5;1;3;12
231080305000003;1;25;48;43;18;7;3;15;30;27;15;14;8;3;10
231080305000004;1;22;48;31;13;6;8;10;29;25;14;7;3;4;14
231080305000005;1;10;11;16;8;2;4;5;7;7;11;6;4;2;7
231080305000006;8;5;5;6;6;1;2;2;1;2;3;1;1;0;2
231080305000007;8;29;39;35;21;7;8;6;6;9;9;2;2;0;2
231080305000008;8;9;13;12;11;2;6;9;2;4;5;4;1;1;3
231080305000009;8;19;21;19;15;7;6;5;17;9;9;4;3;2;5
231080305000010;8;15;23;16;24;13;6;6;14;14;18;10;10;6;16
231080305000011;8;39;53;36;38;17;20;21;29;30;24;11;11;6;11
231080305000012;8;16;28;27;21;13;8;4;5;11;9;1;0;3;6
231080305000013;8;19;17;20;20;3;13;9;10;10;7;8;1;2;5
231080305000014;8;8;10;10;8;12;6;8;8;12;5;4;4;2;6
231080305000015;1;20;26;27;14;7;5;9;18;13;8;4;3;3;13
231080305000016;1;15;29;17;13;6;7;9;26;16;10;6;2;7;6
231080305000017;1;21;36;39;31;6;9;14;22;13;18;9;4;4;13
231080305000018;8;13;19;11;9;7;4;6;3;4;2;5;1;0;3
231080305000019;8;1;0;1;3;0;0;1;1;0;1;0;0;0;0
231080305000020;8;27;29;24;11;8;11;5;14;18;8;3;1;2;5
231080305000021;8;23;30;37;25;14;12;11;21;15;18;4;1;2;13
231080305000022;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231080305000023;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231080305000024;8;2;2;1;4;0;0;0;0;2;1;0;0;0;0
231080305000025;8;1;1;3;0;1;1;0;1;1;0;1;1;0;0
231080310000001;1;12;23;21;9;3;8;4;12;11;4;7;5;5;5
231080310000002;8;39;44;46;21;12;10;14;11;13;6;2;1;4;10
231080310000003;8;20;27;29;24;8;25;6;9;6;4;7;1;4;7
231080310000004;8;14;26;24;9;9;8;6;5;13;2;1;1;1;7
231080310000005;8;24;23;27;19;6;5;3;13;2;6;4;1;0;7
231080310000006;8;28;35;38;24;14;21;7;9;11;5;4;4;8;4
231085205000001;1;19;12;13;9;5;1;15;24;38;28;18;8;10;9
231085205000002;1;21;37;17;11;6;7;13;34;36;14;5;6;3;14
231085205000003;1;8;21;22;13;5;2;16;15;18;8;2;2;4;13
231085205000004;1;38;48;35;26;9;9;16;21;32;21;11;8;14;6
231085205000005;1;30;32;29;17;7;2;12;17;26;14;7;5;6;11
231085205000006;1;3;1;1;1;0;1;1;1;2;3;0;0;1;0
231085205000007;1;7;21;21;10;3;4;6;20;19;12;6;6;4;8
231085205000008;8;9;5;6;3;2;3;7;1;8;1;1;0;3;1
231085205000009;1;18;26;22;12;7;4;17;24;13;14;13;9;5;8
231085205000010;1;33;25;23;11;6;5;21;43;71;52;27;11;13;14
231085205000011;1;24;27;22;7;5;1;9;26;21;16;11;2;4;10
231085205000012;1;19;23;17;13;4;1;11;40;48;50;30;12;10;13
231085205000013;1;26;41;38;22;6;3;9;21;24;20;9;3;1;10
231085205000014;1;10;15;19;12;2;5;7;3;9;6;8;4;6;2
231085210000001;1;9;24;22;14;1;6;9;24;17;14;10;4;3;8
231085210000002;8;13;25;37;18;8;4;13;15;17;17;14;6;9;8
231085210000003;8;0;0;3;1;0;1;1;0;2;1;0;0;1;0
231085210000004;8;9;33;25;13;9;3;8;22;22;19;11;4;9;6
231085215000001;1;0;5;4;1;0;0;1;1;0;0;1;0;0;0
231085215000002;8;27;45;33;19;18;6;27;16;25;14;13;11;8;7
231085215000003;8;16;33;25;16;6;6;9;13;8;10;8;6;4;1
231085220000001;1;13;15;13;14;4;5;10;16;12;16;7;7;9;3
231085220000002;8;9;7;5;8;3;4;7;7;7;4;1;0;2;2
231085220000003;8;19;43;42;27;15;9;14;14;19;12;9;6;5;11
231085220000004;8;27;45;32;21;4;10;20;22;18;19;12;6;9;10
231085225000001;1;40;35;50;18;8;8;30;27;36;26;10;6;9;17
231085225000002;8;23;37;30;25;11;7;20;15;19;8;4;5;2;6
231085225000003;8;15;15;11;6;1;1;7;11;7;8;4;1;0;3
231085225000004;8;8;10;17;5;1;2;6;11;10;9;5;4;1;3
231085225000005;8;22;18;16;14;3;7;22;27;40;28;12;7;9;10
231090205000001;1;30;22;30;10;4;2;10;38;38;26;13;10;9;21
231090205000002;1;28;35;39;12;3;3;5;23;25;15;6;0;2;19
231090205000003;1;34;43;31;22;6;3;17;31;17;10;5;3;4;22
231090205000004;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231090205000005;8;10;20;13;11;8;8;14;24;34;33;32;17;28;8
231090205000006;8;29;24;14;9;5;2;9;22;22;18;14;10;8;7
231090205000007;8;45;42;33;20;9;7;13;9;6;1;3;0;2;3
231090205000008;8;18;46;32;16;7;9;7;10;6;4;1;1;4;4
231090205000009;8;8;18;13;5;5;3;11;11;23;14;15;9;10;1
231090205000010;1;21;41;22;4;2;4;10;18;11;9;4;1;1;18
231090205000011;1;17;26;11;3;0;0;9;27;26;19;9;2;0;16
231090205000012;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231090205000013;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231090205000014;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231090205000015;1;10;2;4;1;0;0;1;13;11;18;6;3;1;6
231090205000016;1;25;36;26;12;4;2;7;16;21;9;6;6;3;12
231090205000017;1;0;0;0;0;0;0;0;1;4;5;2;0;0;0
231090205000018;1;5;16;3;5;1;0;4;33;18;17;9;2;3;9
231090205000019;1;0;5;3;2;0;0;0;0;2;0;0;0;1;0
231090205000020;8;15;14;13;7;3;4;5;21;33;28;10;11;7;3
231090207000001;1;22;38;30;19;4;10;6;20;13;7;8;0;2;11
231090207000002;8;4;18;16;5;12;13;2;5;1;5;4;1;5;2
231090207000003;8;10;21;21;15;3;9;2;4;3;1;0;0;0;1
231090207000004;8;18;24;17;4;3;3;1;3;1;4;0;0;0;3
231090207000005;8;21;22;24;10;6;9;8;1;2;3;2;4;6;1
231090210000001;1;31;41;34;10;10;7;17;25;12;7;6;1;2;26
231090210000002;8;12;19;13;9;1;0;4;1;0;0;0;0;0;2
231090210000003;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231090210000004;8;13;7;10;7;1;2;7;2;2;2;1;3;0;1
231090210000005;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231090210000006;8;12;20;20;4;2;0;2;5;2;7;2;0;0;5
231090210000007;8;6;3;8;8;8;8;4;3;13;7;9;1;7;3
231090210000008;1;10;8;9;4;3;0;4;2;2;2;0;0;2;3
231090210000009;1;20;35;34;14;5;6;10;19;11;11;5;1;2;9
231090210000010;8;8;8;8;8;1;6;9;0;0;0;0;2;2;0
231090215000001;1;5;18;13;3;3;4;5;13;11;11;4;2;2;3
231090215000002;8;4;13;10;5;3;8;5;2;2;0;0;1;1;2
231090215000003;8;8;9;13;11;3;5;9;14;14;9;12;9;16;3
231095105000001;1;13;17;23;7;7;3;17;17;14;9;5;1;2;13
231095105000002;1;18;24;17;18;3;6;11;13;9;10;3;1;1;10
231095105000003;8;9;11;14;7;6;7;7;7;22;21;14;7;6;3
231095105000004;8;25;40;37;20;11;11;20;12;7;6;4;0;0;7
231095105000005;8;12;29;25;15;7;12;7;7;11;9;5;3;5;1
231095105000006;5;10;13;17;14;10;4;2;10;2;5;3;3;1;3
231095105000007;5;3;7;5;10;0;3;1;5;3;3;1;1;0;6
231095105000008;5;10;19;19;19;4;3;4;7;10;3;1;1;1;5
231095105000009;1;13;20;32;13;5;7;7;20;11;13;8;3;0;5
231095110000001;1;11;21;24;14;6;2;9;17;15;9;9;6;3;7
231095110000002;8;6;19;21;8;16;4;7;11;27;21;26;12;10;5
231095110000003;8;8;13;12;9;7;7;0;2;2;2;1;0;0;2
231095110000004;8;31;31;35;24;6;8;11;14;13;2;0;0;2;9
231095110000005;5;18;14;15;10;6;1;4;3;6;1;5;1;0;3
231095110000006;8;23;43;46;37;19;30;6;8;9;7;12;6;5;4
231095115000001;1;11;25;27;16;5;3;12;9;4;4;2;1;0;3
231095115000002;8;7;21;14;14;8;7;5;2;8;6;0;0;0;2
231095120000001;1;29;33;35;19;4;8;15;33;37;15;21;4;5;15
231095120000002;8;24;29;29;17;10;12;14;13;9;7;1;0;3;3
231100905000001;1;10;16;21;10;1;0;3;7;12;9;5;2;1;6
231100905000002;1;9;20;15;8;1;3;3;9;6;3;7;0;0;7
231100905000003;1;22;29;24;22;3;3;6;15;18;8;12;3;5;10
231100905000004;1;25;33;32;21;8;13;10;22;35;20;11;8;7;11
231100905000005;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1
231100905000006;1;6;9;9;3;1;4;3;0;1;2;1;0;0;2
231100905000007;1;26;44;55;27;23;12;14;19;17;11;5;2;4;10
231100905000008;1;26;24;25;14;6;2;4;20;12;9;6;2;1;8
231100905000009;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231100905000010;1;2;3;3;2;2;1;0;5;1;0;0;0;0;0
231100905000011;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231100905000012;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231100905000013;1;1;13;1;5;0;0;4;8;3;0;6;3;0;4
231100905000014;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231100905000015;8;2;9;6;3;0;1;5;8;13;15;8;2;4;0
231100905000016;8;14;22;24;15;3;11;6;5;5;2;1;1;1;5
231100905000017;1;40;44;39;14;2;4;6;21;19;14;6;4;0;17
231100905000018;1;19;20;21;18;11;9;6;15;10;3;6;1;1;5
231100905000019;8;20;20;27;4;1;2;3;15;13;10;4;5;1;8
231100905000020;5;1;10;7;6;4;0;2;4;4;1;5;0;1;2
231100907000001;1;12;17;9;6;3;2;11;29;26;21;11;2;6;7
231100907000002;8;28;29;30;22;7;9;8;6;6;8;2;4;2;3
231100907000003;5;12;13;18;6;4;2;4;4;7;6;3;2;2;4
231100907000004;8;15;15;11;9;0;5;13;7;9;3;3;2;0;7
231100907000005;1;12;19;13;10;5;2;2;9;6;4;3;1;3;6
231100908000001;1;9;10;9;9;7;2;8;14;17;17;10;8;4;5
231100908000002;8;7;8;6;6;3;8;4;2;4;4;3;1;3;1
231100908000003;8;16;17;14;10;11;9;4;5;2;2;1;1;3;2
231100908000004;8;26;30;27;21;10;15;11;11;4;4;2;0;0;10
231100910000001;1;6;6;5;1;1;1;3;1;2;0;0;0;1;0
231100910000002;8;17;19;21;14;9;7;6;2;0;1;1;0;0;1
231110805000001;1;32;48;47;18;7;3;7;12;13;9;1;0;3;9
231110805000002;1;13;11;12;11;5;4;4;16;30;17;18;18;18;7
231110805000003;1;4;14;15;8;5;0;2;3;7;1;0;0;0;3
231110805000004;1;15;27;34;10;4;4;8;14;6;6;6;3;2;19
231110805000005;8;22;41;30;24;9;11;6;11;6;2;3;1;4;13
231110805000006;8;12;14;26;8;8;10;0;8;2;4;4;1;1;6
231110805000007;8;20;34;34;31;11;16;11;21;15;20;11;0;3;18
231110805000008;8;13;24;28;17;7;5;6;2;2;4;3;0;3;6
231110805000009;8;36;60;66;47;26;21;12;19;12;12;6;5;5;21
231110805000010;8;12;4;9;6;4;7;0;0;4;2;1;2;3;1
231110805000011;8;9;12;20;19;6;6;1;5;2;4;2;0;1;3
231110805000012;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231110805000013;8;5;17;21;14;9;5;3;1;2;6;3;0;0;4
231110805000014;8;39;54;45;33;13;9;13;17;11;6;7;2;3;7
231110805000015;8;6;4;1;0;1;2;2;3;8;0;1;2;0;0
231110805000016;8;9;17;15;4;4;1;2;4;1;3;0;0;0;0
231110805000017;8;7;8;5;1;5;2;3;2;2;1;3;0;0;0
231110805000018;8;10;25;20;10;5;11;8;3;6;3;4;4;2;5
231110805000019;8;15;21;18;19;0;4;4;9;1;4;1;2;1;5
231110805000020;8;11;19;18;14;6;3;2;8;10;5;1;1;1;8
231110805000021;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231110805000022;1;9;50;47;29;13;6;1;11;20;9;7;6;1;6
231110805000023;1;7;13;8;7;0;3;8;18;21;12;14;3;0;8
231110805000024;1;2;1;1;0;0;0;0;1;1;2;0;1;0;0
231110805000025;1;3;7;3;2;0;0;1;3;3;0;0;0;0;0
231110805000026;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231110805000027;1;8;12;9;6;2;0;2;11;8;3;2;0;0;8
231110805000028;1;11;15;14;7;5;4;8;10;8;6;2;4;1;6
231110805000029;1;10;12;10;4;0;1;0;13;5;6;3;1;1;5
231110805000030;1;12;19;14;11;0;2;0;15;12;6;7;0;1;8
231110805000031;1;23;28;30;23;5;6;7;13;11;11;0;2;1;8
231110830000001;1;25;35;28;10;3;5;6;23;9;9;6;0;1;11
231110830000002;8;9;18;10;4;8;1;4;12;6;14;11;8;6;5
231110830000003;8;12;35;18;21;3;10;4;3;5;3;1;1;0;7
231110830000004;8;9;16;11;6;5;3;3;5;3;3;0;2;0;0
231110830000005;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231110830000006;8;10;14;18;10;4;4;1;7;5;3;2;3;1;5
231120705000001;1;13;25;11;5;3;1;4;11;14;7;5;1;2;2
231120705000002;1;1;7;9;7;1;1;2;6;8;12;2;4;0;4
231120705000003;1;21;35;25;16;10;7;11;9;17;10;4;4;1;5
231120705000004;1;12;17;15;13;8;0;1;9;15;8;6;0;3;5
231120705000005;8;7;13;10;10;5;8;2;13;13;8;9;3;1;1
231120705000006;8;39;57;54;52;27;31;17;12;10;7;7;8;7;17
231120705000007;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231120705000008;1;12;8;7;3;0;1;7;16;19;14;1;2;1;6
231120705000009;1;10;23;30;7;6;2;3;17;15;11;3;1;1;3
231120705000010;1;17;16;18;6;0;1;4;11;12;7;8;1;1;8
231120705000011;1;1;4;2;7;2;4;1;7;12;6;3;1;2;8
231120705000012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231120705000013;1;2;5;5;0;2;0;2;1;3;2;0;0;0;0
231120705000014;1;11;12;14;10;1;2;6;9;10;4;3;1;2;7
231120705000015;1;8;12;9;8;4;3;2;7;8;5;3;1;1;3
231120705000016;1;14;9;9;4;1;0;8;23;27;24;7;10;3;14
231120705000017;8;2;1;0;2;1;1;2;2;2;1;1;3;3;1
231120705000018;8;1;2;2;1;0;0;0;0;1;0;1;0;0;0
231120705000019;8;11;15;8;9;3;6;7;2;3;1;0;0;0;5
231120705000020;8;31;30;34;19;9;13;12;9;9;11;3;3;4;5
231120705000021;5;14;11;8;11;6;1;2;5;1;3;3;2;0;3
231120705000022;1;0;0;0;3;0;1;0;3;1;0;1;0;0;0
231120705000023;1;13;24;14;10;4;4;3;6;10;2;2;1;2;8
231120705000024;1;1;1;2;2;1;0;0;3;0;1;0;0;0;0
231120705000025;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231120705000026;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231120705000027;1;20;35;34;21;14;9;10;16;11;14;9;6;8;7
231120710000001;1;9;10;11;8;1;3;4;7;4;5;2;0;1;5
231120710000002;8;20;35;24;24;13;9;8;6;9;6;9;6;13;3
231120710000003;8;3;7;7;4;1;0;2;1;1;1;4;1;0;0
231120710000004;8;3;2;6;5;0;0;0;0;0;1;0;0;0;1
231120710000005;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231120710000006;8;10;10;7;2;2;6;4;3;2;2;2;0;4;1
231120710000007;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231120710000008;5;1;8;7;3;2;4;3;3;8;5;1;0;2;1
231123105000001;1;13;23;18;8;4;4;4;26;38;23;14;4;3;14
231123105000002;1;9;20;6;10;5;2;5;4;4;13;4;3;0;3
231123105000003;8;18;32;34;23;6;10;12;8;13;5;8;4;1;2
231123105000004;8;16;24;24;14;10;2;8;9;3;4;2;0;2;2
231123105000005;8;4;3;2;1;0;1;0;0;0;0;0;0;0;0
231123105000006;8;7;12;10;4;3;4;9;14;27;25;19;7;5;0
231123105000007;8;4;7;9;8;4;3;5;2;0;1;0;0;1;1
231123105000008;8;2;6;7;5;0;1;4;3;7;3;1;1;4;0
231123105000009;8;7;10;10;11;3;3;0;1;0;0;1;0;1;0
231123105000010;1;1;5;4;5;2;0;1;1;1;1;3;0;1;0
231123105000011;1;4;5;4;4;0;1;0;0;1;0;0;0;0;0
231123105000012;1;18;23;36;7;5;5;9;13;13;7;9;4;1;7
231123105000013;1;4;7;6;1;2;4;2;3;5;2;2;1;2;3
231123105000014;1;8;5;4;5;2;1;1;3;3;6;2;0;0;0
231123105000016;1;14;18;15;7;5;2;4;7;17;14;4;0;0;3
231123105000017;1;13;13;4;5;3;2;3;5;5;3;0;0;1;2
231123105000018;8;24;38;31;21;14;4;18;14;7;3;3;3;4;4
231123105000020;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231123110000001;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231123110000002;8;15;13;18;14;6;3;3;0;0;3;2;1;0;1
231123110000003;8;11;15;16;6;7;2;5;1;2;1;1;0;0;1
231123110000004;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231126405000001;1;15;40;27;15;3;3;7;18;15;11;4;4;2;14
231126405000002;1;11;15;7;1;1;0;3;10;8;2;1;1;0;4
231126405000003;1;23;28;39;15;5;2;4;18;13;4;8;3;1;7
231126405000004;1;18;30;27;15;4;4;7;27;37;12;16;2;1;9
231126405000005;1;22;30;27;15;4;5;6;12;6;9;4;0;4;11
231126405000006;8;9;15;11;3;0;3;6;9;10;11;9;2;2;2
231126405000007;8;18;38;53;29;9;6;3;11;12;9;8;1;2;5
231126405000008;8;27;36;38;19;4;3;15;22;15;11;4;4;3;6
231126405000009;5;16;26;27;6;5;2;8;15;18;13;5;3;1;10
231126405000010;8;23;51;36;24;9;6;4;8;10;9;5;1;1;6
231126405000011;8;18;46;42;17;12;11;3;6;5;6;3;1;3;4
231126405000012;5;17;30;33;22;5;3;5;4;10;6;4;4;0;4
231126405000013;8;21;28;32;26;12;14;2;10;5;8;4;6;6;2
231126405000014;8;25;33;32;11;6;2;7;22;47;27;14;9;3;4
231126405000015;1;25;50;44;15;2;0;9;23;11;8;2;4;2;17
231126405000016;1;12;20;18;7;2;1;8;5;7;4;2;0;0;7
231126405000017;1;33;39;27;8;8;8;8;20;12;16;11;1;1;8
231126405000018;1;19;19;15;20;2;1;1;13;29;6;5;4;1;8
231126405000019;1;26;39;37;8;2;2;5;22;12;16;0;0;0;9
231126405000020;1;11;19;12;11;4;0;4;24;14;14;1;4;2;11
231126405000021;8;22;26;34;18;4;7;8;29;29;15;8;3;3;7
231126410000001;1;15;21;24;9;5;2;5;9;9;10;3;2;1;8
231126410000002;5;18;24;33;9;2;3;5;15;7;5;1;2;1;13
231126410000003;8;18;37;31;17;4;2;12;7;4;4;0;0;3;5
231126410000004;8;9;28;16;15;4;4;4;6;6;5;4;0;2;1
231126410000005;8;19;30;22;23;5;6;5;7;7;6;2;3;3;2
231126420000001;1;4;16;11;5;0;0;3;16;18;14;6;2;0;6
231126420000002;8;21;40;43;27;10;8;6;9;6;7;9;1;0;12
231126420000003;8;43;60;58;20;8;12;7;16;19;7;4;4;2;9
231126420000004;8;17;24;20;10;1;4;6;6;5;4;1;1;2;13
231126420000005;8;28;32;38;20;12;6;5;5;5;1;2;2;1;7
231126420000006;8;4;7;11;7;2;5;5;4;4;5;2;3;2;1
231126420000007;8;22;19;17;8;3;10;5;9;6;4;2;1;0;3
231126420000008;8;7;36;31;14;5;5;1;5;4;5;4;0;0;3
231126420000009;8;6;9;6;4;7;1;6;9;15;12;9;4;5;8
231126420000010;8;30;47;52;40;17;23;6;16;19;11;11;9;9;5
231130605000001;1;7;5;9;2;3;1;2;7;7;4;1;0;2;3
231130605000002;1;27;48;24;18;13;5;14;24;26;12;7;5;5;12
231130605000003;1;37;42;43;18;4;3;20;24;22;18;10;6;10;12
231130605000004;1;32;43;41;18;13;8;6;16;20;13;12;3;3;14
231130605000005;1;13;21;10;12;5;3;3;23;11;13;5;3;3;1
231130605000006;1;22;36;34;15;8;7;7;22;26;30;11;9;11;3
231130605000007;1;5;3;2;3;4;2;2;3;7;2;1;2;2;4
231130605000008;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231130605000010;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X
231130605000011;1;4;1;1;0;0;3;3;3;1;0;1;0;1;0
231130605000012;1;24;34;21;8;3;3;18;22;33;27;12;7;7;14
231130605000013;1;19;30;22;15;8;6;15;21;41;21;17;8;4;9
231130605000014;1;31;29;23;17;5;3;15;35;30;19;10;6;2;17
231130605000015;1;16;38;27;23;7;5;9;17;18;7;9;2;0;19
231130605000016;1;2;9;2;1;2;0;2;1;4;2;2;0;3;1
231130605000017;1;10;14;14;8;1;8;5;3;6;1;1;1;3;0
231130605000018;1;14;16;19;11;6;8;29;24;28;23;30;15;13;3
231130605000019;1;17;41;18;13;7;7;12;16;13;14;7;4;6;11
231130605000020;1;20;29;26;18;8;8;8;17;17;8;8;5;5;10
231130605000021;1;13;19;11;11;8;6;8;7;18;27;21;11;18;6
231130605000022;1;10;17;14;7;6;8;4;15;6;6;5;0;9;7
231130605000023;1;15;19;10;8;5;12;5;11;17;10;8;3;11;4
231130605000024;1;15;13;21;14;9;9;22;24;33;35;19;16;21;16
231130605000025;1;28;25;26;14;5;4;8;27;26;23;18;5;18;12
231130605000026;1;17;23;12;10;6;5;12;12;15;10;6;6;4;4
231130605000028;1;17;18;12;11;6;4;7;18;13;14;11;3;5;10
231130605000029;1;18;26;18;6;6;5;7;16;15;7;5;8;8;10
231130605000030;1;16;20;21;8;2;3;16;24;22;23;11;5;6;15
231130605000032;1;9;11;6;5;4;3;3;4;4;7;3;1;2;1
