"key","position","name"
"conf/aaai/ChenP15",0,"Li Chen"
"conf/aaai/ChenP15",1,"Matthew Patton"
"conf/aaai/ChenSHKL15",0,"Tao Chen"
"conf/aaai/ChenSHKL15",1,"Hany M. SalahEldeen"
"conf/aaai/ChenSHKL15",2,"Xiangnan He"
"conf/aaai/ChenSHKL15",3,"Min-Yen Kan"
"conf/aaai/ChenSHKL15",4,"Dongyuan Lu"
"conf/aaai/ChenSW16",0,"Taolue Chen"
"conf/aaai/ChenSW16",1,"Fu Song"
"conf/aaai/ChenSW16",2,"Zhilin Wu"
"conf/aaai/ChenSYS16",0,"Quanjun Chen"
"conf/aaai/ChenSYS16",1,"Xuan Song"
"conf/aaai/ChenSYS16",2,"Harutoshi Yamada"
"conf/aaai/ChenSYS16",3,"Ryosuke Shibasaki"
"conf/aaai/ChenT14",0,"Yetian Chen"
"conf/aaai/ChenT14",1,"Jin Tian"
"conf/aaai/ChenTP14",0,"Bryant Chen"
"conf/aaai/ChenTP14",1,"Jin Tian"
"conf/aaai/ChenTP14",2,"Judea Pearl"
"conf/aaai/ChenW11",0,"Hung-Che Chen"
"conf/aaai/ChenW11",1,"Jyh-Da Wei"
"conf/aaai/ChenWB15",0,"Jun Chen"
"conf/aaai/ChenWB15",1,"Chaokun Wang"
"conf/aaai/ChenWB15",2,"Yiyuan Bai"
"conf/aaai/ChenWW15",0,"Jun Chen"
"conf/aaai/ChenWW15",1,"Chaokun Wang"
"conf/aaai/ChenWW15",2,"Jianmin Wang 0001"
"conf/aaai/ChenWW15a",0,"Jun Chen"
"conf/aaai/ChenWW15a",1,"Chaokun Wang"
"conf/aaai/ChenWW15a",2,"Jianmin Wang 0001"
"conf/aaai/ChenXC11",0,"Songjian Chen"
"conf/aaai/ChenXC11",1,"Yabo Xu"
"conf/aaai/ChenXC11",2,"Huiyou Chang"
"conf/aaai/ChenXJC15",0,"Xingyuan Chen"
"conf/aaai/ChenXJC15",1,"Yunqing Xia"
"conf/aaai/ChenXJC15",2,"Peng Jin"
"conf/aaai/ChenXJC15",3,"John A. Carroll"
"conf/aaai/ChenZCQXD15",0,"Xuefeng Chen"
"conf/aaai/ChenZCQXD15",1,"Yifeng Zeng"
"conf/aaai/ChenZCQXD15",2,"Gao Cong"
"conf/aaai/ChenZCQXD15",3,"Shengchao Qin"
"conf/aaai/ChenZCQXD15",4,"Yanping Xiang"
"conf/aaai/ChenZCQXD15",5,"Yuanshun Dai"
"conf/aaai/ChenZCZ10",0,"Shuo Chen"
"conf/aaai/ChenZCZ10",1,"Jianwen Zhang"
"conf/aaai/ChenZCZ10",2,"Guangyun Chen"
"conf/aaai/ChenZCZ10",3,"Changshui Zhang"
"conf/aaai/ChenZCZ14",0,"Ning Chen"
"conf/aaai/ChenZCZ14",1,"Jun Zhu"
"conf/aaai/ChenZCZ14",2,"Jianfei Chen 0001"
"conf/aaai/ChenZCZ14",3,"Bo Zhang"
"conf/aaai/ChenZHZLC13",0,"Yan Chen"
"conf/aaai/ChenZHZLC13",1,"Jichang Zhao"
"conf/aaai/ChenZHZLC13",2,"Xia Hu"
"conf/aaai/ChenZHZLC13",3,"Xiaoming Zhang"
"conf/aaai/ChenZHZLC13",4,"Zhoujun Li"
"conf/aaai/ChenZHZLC13",5,"Tat-Seng Chua"
"conf/aaai/ChenZKL10",0,"Bi Chen"
"conf/aaai/ChenZKL10",1,"Leilei Zhu"
"conf/aaai/ChenZKL10",2,"Daniel Kifer"
"conf/aaai/ChenZKL10",3,"Dongwon Lee"
"conf/aaai/ChenZLH16",0,"Jifan Chen"
"conf/aaai/ChenZLH16",1,"Qi Zhang"
"conf/aaai/ChenZLH16",2,"Pengfei Liu"
"conf/aaai/ChenZLH16",3,"Xuanjing Huang"
"conf/aaai/ChenZPC16",0,"Peixian Chen"
"conf/aaai/ChenZPC16",1,"Nevin L. Zhang"
"conf/aaai/ChenZPC16",2,"Leonard K. M. Poon"
"conf/aaai/ChenZPC16",3,"Zhourong Chen"
"conf/aaai/ChenZWHC16",0,"Chaochao Chen"
"conf/aaai/ChenZWHC16",1,"Xiaolin Zheng"
"conf/aaai/ChenZWHC16",2,"Yan Wang"
"conf/aaai/ChenZWHC16",3,"Fuxing Hong"
"conf/aaai/ChenZWHC16",4,"Deren Chen"
"conf/aaai/ChenZWHL14",0,"Chaochao Chen"
"conf/aaai/ChenZWHL14",1,"Xiaolin Zheng"
"conf/aaai/ChenZWHL14",2,"Yan Wang"
"conf/aaai/ChenZWHL14",3,"Fuxing Hong"
"conf/aaai/ChenZWHL14",4,"Zhen Lin"
"conf/aaai/ChenZX16",0,"Gang Chen"
"conf/aaai/ChenZX16",1,"Haiying Zhang"
"conf/aaai/ChenZX16",2,"Caiming Xiong"
"conf/aaai/ChenZY0ZZ16",0,"Bei Chen"
"conf/aaai/ChenZY0ZZ16",1,"Jun Zhu"
"conf/aaai/ChenZY0ZZ16",2,"Nan Yang"
"conf/aaai/ChenZY0ZZ16",3,"Tian Tian 0001"
"conf/aaai/ChenZY0ZZ16",4,"Ming Zhou"
"conf/aaai/ChenZY0ZZ16",5,"Bo Zhang"
"conf/aaai/ChenZZ10",0,"Yin Chen"
"conf/aaai/ChenZZ10",1,"Yan Zhang 0003"
"conf/aaai/ChenZZ10",2,"Yi Zhou"
"conf/aaai/Cheong06",0,"Yun-Gyung Cheong"
"conf/aaai/ChevaleyreEM07",0,"Yann Chevaleyre"
"conf/aaai/ChevaleyreEM07",1,"Ulrich Endriss"
"conf/aaai/ChevaleyreEM07",2,"Nicolas Maudet"
"conf/aaai/ChevaleyreLMM10",0,"Yann Chevaleyre"
"conf/aaai/ChevaleyreLMM10",1,"Jérôme Lang"
"conf/aaai/ChevaleyreLMM10",2,"Nicolas Maudet"
"conf/aaai/ChevaleyreLMM10",3,"Jérôme Monnot"
"conf/aaai/Chhaya11",0,"Niyati Chhaya"
"conf/aaai/ChiaBKSS14",0,"Chih-Chun Chia"
"conf/aaai/ChiaBKSS14",1,"James Blum"
"conf/aaai/ChiaBKSS14",2,"Zahi N. Karam"
"conf/aaai/ChiaBKSS14",3,"Satinder P. Singh"
"conf/aaai/ChiaBKSS14",4,"Zeeshan Syed"
"conf/aaai/ChiangP12",0,"Michael Chiang"
"conf/aaai/ChiangP12",1,"David Poole"
"conf/aaai/Chien06",0,"Steve A. Chien"
"conf/aaai/ChieuL08",0,"Hai Leong Chieu"
"conf/aaai/ChieuL08",1,"Wee Sun Lee"
"conf/aaai/ChieuN02",0,"Hai Leong Chieu"
"conf/aaai/ChieuN02",1,"Hwee Tou Ng"
"conf/aaai/ChikhaouiCW15",0,"Belkacem Chikhaoui"
"conf/aaai/ChikhaouiCW15",1,"Mauricio Chiazzaro"
"conf/aaai/ChikhaouiCW15",2,"Shengrui Wang"
"conf/aaai/Chintabathina08",0,"Sandeep Chintabathina"
"conf/aaai/ChiscaSSO16",0,"Danuta Sorina Chisca"
"conf/aaai/ChiscaSSO16",1,"Mohamed Siala 0002"
"conf/aaai/ChiscaSSO16",2,"Gilles Simonin"
"conf/aaai/ChiscaSSO16",3,"Barry O'Sullivan"
"conf/aaai/ChitnisFG13",0,"Rajesh Hemant Chitnis"
"conf/aaai/ChitnisFG13",1,"Fedor V. Fomin"
"conf/aaai/ChitnisFG13",2,"Petr A. Golovach"
"conf/aaai/ChitnisHL11",0,"Rajesh Hemant Chitnis"
"conf/aaai/ChitnisHL11",1,"MohammadTaghi Hajiaghayi"
"conf/aaai/ChitnisHL11",2,"Vahid Liaghat"
"conf/aaai/ChitsazWW15",0,"Mahsa Chitsaz"
"conf/aaai/ChitsazWW15",1,"Zhe Wang"
"conf/aaai/ChitsazWW15",2,"Kewen Wang"
"conf/aaai/ChklovskiG05",0,"Timothy Chklovski"
"conf/aaai/ChklovskiG05",1,"Yolanda Gil"
"conf/aaai/Choe11",0,"Yoonsuck Choe"
"conf/aaai/ChoeM00",0,"Yoonsuck Choe"
"conf/aaai/ChoeM00",1,"Risto Miikkulainen"
"conf/aaai/ChoeS06",0,"Yoonsuck Choe"
"conf/aaai/ChoeS06",1,"Noah H. Smith"
"conf/aaai/Chohlas-WoodMRD15",0,"Alex Chohlas-Wood"
"conf/aaai/Chohlas-WoodMRD15",1,"Aliya Merali"
"conf/aaai/Chohlas-WoodMRD15",2,"Warren Reed"
"conf/aaai/Chohlas-WoodMRD15",3,"Theodoros Damoulas"
"conf/aaai/ChoiAXV14",0,"Jaesik Choi"
"conf/aaai/ChoiAXV14",1,"Eyal Amir"
"conf/aaai/ChoiAXV14",2,"Tianfang Xu"
"conf/aaai/ChoiAXV14",3,"Albert J. Valocchi"
"conf/aaai/ChoiAXV15",0,"Jaesik Choi"
"conf/aaai/ChoiAXV15",1,"Eyal Amir"
"conf/aaai/ChoiAXV15",2,"Tianfang Xu"
"conf/aaai/ChoiAXV15",3,"Albert J. Valocchi"
"conf/aaai/ChoiBB11",0,"Jaesik Choi"
"conf/aaai/ChoiBB11",1,"Rodrigo de Salvo Braz"
"conf/aaai/ChoiBB11",2,"Hung Hai Bui"
"conf/aaai/ChoiCC08",0,"Heeyoul Choi"
"conf/aaai/ChoiCC08",1,"Seungjin Choi"
"conf/aaai/ChoiCC08",2,"Yoonsuck Choe"
"conf/aaai/ChoiD06",0,"Arthur Choi"
"conf/aaai/ChoiD06",1,"Adnan Darwiche"
"conf/aaai/ChoiD08",0,"Arthur Choi"
"conf/aaai/ChoiD08",1,"Adnan Darwiche"
"conf/aaai/ChoiD08a",0,"Arthur Choi"
"conf/aaai/ChoiD08a",1,"Adnan Darwiche"
"conf/aaai/ChoiD13",0,"Arthur Choi"
"conf/aaai/ChoiD13",1,"Adnan Darwiche"
"conf/aaai/ChoiH08",0,"Heeyoul Choi"
"conf/aaai/ChoiH08",1,"Tracy Hammond"
"conf/aaai/ChoiHA10",0,"Jaesik Choi"
"conf/aaai/ChoiHA10",1,"David J. Hill"
"conf/aaai/ChoiHA10",2,"Eyal Amir"
"conf/aaai/ChoiHSD16",0,"Jonghyun Choi"
"conf/aaai/ChoiHSD16",1,"Sung Ju Hwang"
"conf/aaai/ChoiHSD16",2,"Leonid Sigal"
"conf/aaai/ChoiHSD16",3,"Larry S. Davis"
"conf/aaai/ChoiTD16",0,"Arthur Choi"
"conf/aaai/ChoiTD16",1,"Nazgol Tavabi"
"conf/aaai/ChoiTD16",2,"Adnan Darwiche"
"conf/aaai/ChopraS15",0,"Amit K. Chopra"
"conf/aaai/ChopraS15",1,"Munindar P. Singh"
"conf/aaai/ChoSG11",0,"Yoon-Sik Cho"
"conf/aaai/ChoSG11",1,"Greg Ver Steeg"
"conf/aaai/ChoSG11",2,"Aram Galstyan"
"conf/aaai/ChoSG14",0,"Yoon-Sik Cho"
"conf/aaai/ChoSG14",1,"Greg Ver Steeg"
"conf/aaai/ChoSG14",2,"Aram Galstyan"
"conf/aaai/ChouSRG16",0,"Li Chou"
"conf/aaai/ChouSRG16",1,"Somdeb Sarkhel"
"conf/aaai/ChouSRG16",2,"Nicholas Ruozzi"
"conf/aaai/ChouSRG16",3,"Vibhav Gogate"
"conf/aaai/Chowdhury16",0,"Moinul Morshed Porag Chowdhury"
"conf/aaai/ChristianY04",0,"David B. Christian"
"conf/aaai/ChristianY04",1,"Robert Michael Young"
"conf/aaai/ChronsS11",0,"Otto Chrons"
"conf/aaai/ChronsS11",1,"Sami Sundell"
"conf/aaai/Chu-CarrollF11",0,"Jennifer Chu-Carroll"
"conf/aaai/Chu-CarrollF11",1,"James Fan"
"conf/aaai/Chu08",0,"Selina Chu"
"conf/aaai/ChuaL02",0,"Tat-Seng Chua"
"conf/aaai/ChuaL02",1,"Jimin Liu"
"conf/aaai/ChuaMG11",0,"Sook-Ling Chua"
"conf/aaai/ChuaMG11",1,"Stephen Marsland"
"conf/aaai/ChuaMG11",2,"Hans W. Guesgen"
"conf/aaai/Chun07",0,"Andy Hon Wai Chun"
"conf/aaai/Chun08",0,"Andy Hon Wai Chun"
"conf/aaai/ChunCLTWY00",0,"Andy Hon Wai Chun"
"conf/aaai/ChunCLTWY00",1,"Steve Ho Chuen Chan"
"conf/aaai/ChunCLTWY00",2,"Garbbie Pui Shan Lam"
"conf/aaai/ChunCLTWY00",3,"Francis Ming Fai Tsang"
"conf/aaai/ChunCLTWY00",4,"Jean Wong"
"conf/aaai/ChunCLTWY00",5,"Dennis Wai Ming Yeung"
"conf/aaai/ChungM11",0,"Jessica Elan Chung"
"conf/aaai/ChungM11",1,"Eni Mustafaraj"
"conf/aaai/ChunS14",0,"Andy Hon Wai Chun"
"conf/aaai/ChunS14",1,"Ted Yiu Tat Suen"
"conf/aaai/ChunYLLKLC05",0,"Andy Hon Wai Chun"
"conf/aaai/ChunYLLKLC05",1,"Dennis Wai Ming Yeung"
"conf/aaai/ChunYLLKLC05",2,"Garbbie Pui Shan Lam"
"conf/aaai/ChunYLLKLC05",3,"Daniel Lai"
"conf/aaai/ChunYLLKLC05",4,"Richard Keefe"
"conf/aaai/ChunYLLKLC05",5,"Jerome Lam"
"conf/aaai/ChunYLLKLC05",6,"Helena Chan"
"conf/aaai/ChuSHL11",0,"Yi Chu"
"conf/aaai/ChuSHL11",1,"Young Chol Song"
"conf/aaai/ChuSHL11",2,"Henry A. Kautz"
"conf/aaai/ChuSHL11",3,"Richard Levinson"
"conf/aaai/CicirelloS05",0,"Vincent A. Cicirello"
"conf/aaai/CicirelloS05",1,"Stephen F. Smith"
"conf/aaai/CiglerF12",0,"Ludek Cigler"
"conf/aaai/CiglerF12",1,"Boi Faltings"
"conf/aaai/CimattiHMR14",0,"Alessandro Cimatti"
"conf/aaai/CimattiHMR14",1,"Luke Hunsberger"
"conf/aaai/CimattiHMR14",2,"Andrea Micheli"
"conf/aaai/CimattiHMR14",3,"Marco Roveri"
"conf/aaai/CimattiMR12",0,"Alessandro Cimatti"
"conf/aaai/CimattiMR12",1,"Andrea Micheli"
"conf/aaai/CimattiMR12",2,"Marco Roveri"
"conf/aaai/CimattiMR13",0,"Alessandro Cimatti"
"conf/aaai/CimattiMR13",1,"Andrea Micheli"
"conf/aaai/CimattiMR13",2,"Marco Roveri"
"conf/aaai/CimattiMR15",0,"Alessandro Cimatti"
"conf/aaai/CimattiMR15",1,"Andrea Micheli"
"conf/aaai/CimattiMR15",2,"Marco Roveri"
"conf/aaai/CimattiMR16",0,"Alessandro Cimatti"
"conf/aaai/CimattiMR16",1,"Andrea Micheli"
"conf/aaai/CimattiMR16",2,"Marco Roveri"
"conf/aaai/CimattiMT12",0,"Alessandro Cimatti"
"conf/aaai/CimattiMT12",1,"Sergio Mover"
"conf/aaai/CimattiMT12",2,"Stefano Tonetta"
"conf/aaai/CireKS14",0,"André A. Ciré"
"conf/aaai/CireKS14",1,"Serdar Kadioglu"
"conf/aaai/CireKS14",2,"Meinolf Sellmann"
"conf/aaai/Clark15",0,"Peter Clark"
"conf/aaai/ClarkD15",0,"Christopher Andreas Clark"
"conf/aaai/ClarkD15",1,"Santosh Kumar Divvala"
"conf/aaai/ClarkEKSTTK16",0,"Peter Clark"
"conf/aaai/ClarkEKSTTK16",1,"Oren Etzioni"
"conf/aaai/ClarkEKSTTK16",2,"Tushar Khot"
"conf/aaai/ClarkEKSTTK16",3,"Ashish Sabharwal"
"conf/aaai/ClarkEKSTTK16",4,"Oyvind Tafjord"
"conf/aaai/ClarkEKSTTK16",5,"Peter D. Turney"
"conf/aaai/ClarkEKSTTK16",6,"Daniel Khashabi"
"conf/aaai/ClarkTHD00",0,"Peter Clark"
"conf/aaai/ClarkTHD00",1,"John A. Thompson"
"conf/aaai/ClarkTHD00",2,"Heather Holmback"
"conf/aaai/ClarkTHD00",3,"Lisbeth Duncan"
"conf/aaai/ClassenHL07",0,"Jens Claßen"
"conf/aaai/ClassenHL07",1,"Yuxiao Hu"
"conf/aaai/ClassenHL07",2,"Gerhard Lakemeyer"
"conf/aaai/ClassenLLZ14",0,"Jens Claßen"
"conf/aaai/ClassenLLZ14",1,"Martin Liebenberg"
"conf/aaai/ClassenLLZ14",2,"Gerhard Lakemeyer"
"conf/aaai/ClassenLLZ14",3,"Benjamin Zarrieß"
"conf/aaai/CleaverS07",0,"Timothy William Cleaver"
"conf/aaai/CleaverS07",1,"Abdul Sattar"
"conf/aaai/ClimerZ02",0,"Sharlee Climer"
"conf/aaai/ClimerZ02",1,"Weixiong Zhang"
"conf/aaai/ClotetR06",0,"David Portabella Clotet"
"conf/aaai/ClotetR06",1,"Martin Rajman"
"conf/aaai/Clune07",0,"James E. Clune"
"conf/aaai/CoddingtonFGLS05",0,"Alexandra M. Coddington"
"conf/aaai/CoddingtonFGLS05",1,"Maria Fox"
"conf/aaai/CoddingtonFGLS05",2,"Jonathan Gough"
"conf/aaai/CoddingtonFGLS05",3,"Derek Long"
"conf/aaai/CoddingtonFGLS05",4,"Ivan Serina"
"conf/aaai/Coen00",0,"Michael H. Coen"
"conf/aaai/Coen05",0,"Michael H. Coen"
"conf/aaai/Coen06",0,"Michael H. Coen"
"conf/aaai/Coen07",0,"Michael H. Coen"
"conf/aaai/CoenAF11",0,"Michael H. Coen"
"conf/aaai/CoenAF11",1,"M. Hidayath Ansari"
"conf/aaai/CoenAF11",2,"Nathanael Fillmore"
"conf/aaai/CoffrinHB12",0,"Carleton Coffrin"
"conf/aaai/CoffrinHB12",1,"Pascal Van Hentenryck"
"conf/aaai/CoffrinHB12",2,"Russell Bent"
"conf/aaai/CohenCJZ15",0,"David A. Cohen"
"conf/aaai/CohenCJZ15",1,"Martin C. Cooper"
"conf/aaai/CohenCJZ15",2,"Peter G. Jeavons"
"conf/aaai/CohenCJZ15",3,"Stanislav Zivny"
"conf/aaai/CohenJJPS06",0,"David A. Cohen"
"conf/aaai/CohenJJPS06",1,"Peter Jeavons"
"conf/aaai/CohenJJPS06",2,"Christopher Jefferson"
"conf/aaai/CohenJJPS06",3,"Karen E. Petrie"
"conf/aaai/CohenJJPS06",4,"Barbara M. Smith"
"conf/aaai/CohenL16",0,"David Cohen"
"conf/aaai/CohenL16",1,"Ian Lane"
"conf/aaai/CohenOBA02",0,"Paul R. Cohen"
"conf/aaai/CohenOBA02",1,"Tim Oates"
"conf/aaai/CohenOBA02",2,"Carole R. Beal"
"conf/aaai/CohenOBA02",3,"Niall M. Adams"
"conf/aaai/CohenZ15",0,"Sara Cohen"
"conf/aaai/CohenZ15",1,"Aviv Zohar"
"conf/aaai/CohlerLPP11",0,"Yuga J. Cohler"
"conf/aaai/CohlerLPP11",1,"John K. Lai"
"conf/aaai/CohlerLPP11",2,"David C. Parkes"
"conf/aaai/CohlerLPP11",3,"Ariel D. Procaccia"
"conf/aaai/CohnDS11",0,"Robert Cohn"
"conf/aaai/CohnDS11",1,"Edmund H. Durfee"
"conf/aaai/CohnDS11",2,"Satinder P. Singh"
"conf/aaai/ColaciS00",0,"Raffaella Colaci"
"conf/aaai/ColaciS00",1,"Marco Schaerf"
"conf/aaai/ColesFLS08",0,"Andrew Coles"
"conf/aaai/ColesFLS08",1,"Maria Fox"
"conf/aaai/ColesFLS08",2,"Derek Long"
"conf/aaai/ColesFLS08",3,"Amanda Smith"
"conf/aaai/CollartGFT15",0,"Julien Collart"
"conf/aaai/CollartGFT15",1,"Thibault Gateau"
"conf/aaai/CollartGFT15",2,"Eve Fabre"
"conf/aaai/CollartGFT15",3,"Catherine Tessier"
"conf/aaai/CollinsG02",0,"John Collins"
"conf/aaai/CollinsG02",1,"Maria L. Gini"
"conf/aaai/ColtinV11",0,"Brian Coltin"
"conf/aaai/ColtinV11",1,"Manuela M. Veloso"
"conf/aaai/ColtinV14",0,"Brian Coltin"
"conf/aaai/ColtinV14",1,"Manuela M. Veloso"
"conf/aaai/ColtinVV11",0,"Brian Coltin"
"conf/aaai/ColtinVV11",1,"Manuela M. Veloso"
"conf/aaai/ColtinVV11",2,"Rodrigo Ventura"
"conf/aaai/ColtonBW00",0,"Simon Colton"
"conf/aaai/ColtonBW00",1,"Alan Bundy"
"conf/aaai/ColtonBW00",2,"Toby Walsh"
"conf/aaai/Coman12",0,"Alexandra Coman"
"conf/aaai/ComaniciP11",0,"Gheorghe Comanici"
"conf/aaai/ComaniciP11",1,"Doina Precup"
"conf/aaai/ComanM11",0,"Alexandra Coman"
"conf/aaai/ComanM11",1,"Hector Muñoz-Avila"
"conf/aaai/ConatiCHTFF11",0,"Cristina Conati"
"conf/aaai/ConatiCHTFF11",1,"Giuseppe Carenini"
"conf/aaai/ConatiCHTFF11",2,"Mona Harati"
"conf/aaai/ConatiCHTFF11",3,"Dereck Toker"
"conf/aaai/ConatiCHTFF11",4,"Nicholas FitzGerald"
"conf/aaai/ConatiCHTFF11",5,"Anna Flagg"
"conf/aaai/ConatiCTL15",0,"Cristina Conati"
"conf/aaai/ConatiCTL15",1,"Giuseppe Carenini"
"conf/aaai/ConatiCTL15",2,"Dereck Toker"
"conf/aaai/ConatiCTL15",3,"Sébastien Lallé"
"conf/aaai/ConatiMAM07",0,"Cristina Conati"
"conf/aaai/ConatiMAM07",1,"Christina Merten"
"conf/aaai/ConatiMAM07",2,"Saleema Amershi"
"conf/aaai/ConatiMAM07",3,"Kasia Muldner"
"conf/aaai/ConenS02",0,"Wolfram Conen"
"conf/aaai/ConenS02",1,"Tuomas Sandholm"
"conf/aaai/Conitzer05",0,"Vincent Conitzer"
"conf/aaai/Conitzer06",0,"Vincent Conitzer"
"conf/aaai/Conitzer12",0,"Vincent Conitzer"
"conf/aaai/ConitzerDK06",0,"Vincent Conitzer"
"conf/aaai/ConitzerDK06",1,"Andrew J. Davenport"
"conf/aaai/ConitzerDK06",2,"Jayant Kalagnanam"
"conf/aaai/ConitzerDS04",0,"Vincent Conitzer"
"conf/aaai/ConitzerDS04",1,"Jonathan Derryberry"
"conf/aaai/ConitzerDS04",2,"Tuomas Sandholm"
"conf/aaai/ConitzerFBL16",0,"Vincent Conitzer"
"conf/aaai/ConitzerFBL16",1,"Rupert Freeman"
"conf/aaai/ConitzerFBL16",2,"Markus Brill"
"conf/aaai/ConitzerFBL16",3,"Yuqian Li"
"conf/aaai/ConitzerK11",0,"Vincent Conitzer"
"conf/aaai/ConitzerK11",1,"Dmytro Korzhyk"
"conf/aaai/ConitzerS02",0,"Vincent Conitzer"
"conf/aaai/ConitzerS02",1,"Tuomas Sandholm"
"conf/aaai/ConitzerS02a",0,"Vincent Conitzer"
"conf/aaai/ConitzerS02a",1,"Tuomas Sandholm"
"conf/aaai/ConitzerS04",0,"Vincent Conitzer"
"conf/aaai/ConitzerS04",1,"Tuomas Sandholm"
"conf/aaai/ConitzerS05",0,"Vincent Conitzer"
"conf/aaai/ConitzerS05",1,"Tuomas Sandholm"
"conf/aaai/ConitzerS05a",0,"Vincent Conitzer"
"conf/aaai/ConitzerS05a",1,"Tuomas Sandholm"
"conf/aaai/ConitzerS06",0,"Vincent Conitzer"
"conf/aaai/ConitzerS06",1,"Tuomas Sandholm"
"conf/aaai/ConitzerSS05",0,"Vincent Conitzer"
"conf/aaai/ConitzerSS05",1,"Tuomas Sandholm"
"conf/aaai/ConitzerSS05",2,"Paolo Santi"
"conf/aaai/ConitzerV14",0,"Vincent Conitzer"
"conf/aaai/ConitzerV14",1,"Angelina Vidali"
"conf/aaai/ConitzerWX11",0,"Vincent Conitzer"
"conf/aaai/ConitzerWX11",1,"Toby Walsh"
"conf/aaai/ConitzerWX11",2,"Lirong Xia"
"conf/aaai/ConsoleL14",0,"Marco Console"
"conf/aaai/ConsoleL14",1,"Maurizio Lenzerini"
"conf/aaai/ConstantinescuBF05",0,"Ion Constantinescu"
"conf/aaai/ConstantinescuBF05",1,"Walter Binder"
"conf/aaai/ConstantinescuBF05",2,"Boi Faltings"
"conf/aaai/ConstantinRHP11",0,"Florin Constantin"
"conf/aaai/ConstantinRHP11",1,"Malvika Rao"
"conf/aaai/ConstantinRHP11",2,"Chien-Chung Huang"
"conf/aaai/ConstantinRHP11",3,"David C. Parkes"
"conf/aaai/CooperE12",0,"Martin C. Cooper"
"conf/aaai/CooperE12",1,"Guillaume Escamocher"
"conf/aaai/CooperGSSZ08",0,"Martin C. Cooper"
"conf/aaai/CooperGSSZ08",1,"Simon de Givry"
"conf/aaai/CooperGSSZ08",2,"Martí Sánchez"
"conf/aaai/CooperGSSZ08",3,"Thomas Schiex"
"conf/aaai/CooperGSSZ08",4,"Matthias Zytnicki"
"conf/aaai/CoradeschiS00",0,"Silvia Coradeschi"
"conf/aaai/CoradeschiS00",1,"Alessandro Saffiotti"
"conf/aaai/CorderoP02",0,"Otto X. Cordero"
"conf/aaai/CorderoP02",1,"C. Enrique Peláez"
"conf/aaai/CoreLLGSR06",0,"Mark G. Core"
"conf/aaai/CoreLLGSR06",1,"H. Chad Lane"
"conf/aaai/CoreLLGSR06",2,"Michael van Lent"
"conf/aaai/CoreLLGSR06",3,"Dave Gomboc"
"conf/aaai/CoreLLGSR06",4,"Steve Solomon"
"conf/aaai/CoreLLGSR06",5,"Milton Rosenberg"
"conf/aaai/CoreyH08",0,"Paul Corey"
"conf/aaai/CoreyH08",1,"Tracy Hammond"
"conf/aaai/Cortes-CalabuigDAB07",0,"Alvaro Cortés-Calabuig"
"conf/aaai/Cortes-CalabuigDAB07",1,"Marc Denecker"
"conf/aaai/Cortes-CalabuigDAB07",2,"Ofer Arieli"
"conf/aaai/Cortes-CalabuigDAB07",3,"Maurice Bruynooghe"
"conf/aaai/CossalterMS11",0,"Michele Cossalter"
"conf/aaai/CossalterMS11",1,"Ole J. Mengshoel"
"conf/aaai/CossalterMS11",2,"Ted Selker"
"conf/aaai/CostantiniGE16",0,"Marco Costantini"
"conf/aaai/CostantiniGE16",1,"Carla Groenland"
"conf/aaai/CostantiniGE16",2,"Ulle Endriss"
"conf/aaai/Coste-MarquisBLM05",0,"Sylvie Coste-Marquis"
"conf/aaai/Coste-MarquisBLM05",1,"Daniel Le Berre"
"conf/aaai/Coste-MarquisBLM05",2,"Florian Letombe"
"conf/aaai/Coste-MarquisBLM05",3,"Pierre Marquis"
"conf/aaai/Coste-MarquisDKLM05",0,"Sylvie Coste-Marquis"
"conf/aaai/Coste-MarquisDKLM05",1,"Caroline Devred"
"conf/aaai/Coste-MarquisDKLM05",2,"Sébastien Konieczny"
"conf/aaai/Coste-MarquisDKLM05",3,"Marie-Christine Lagasquie-Schiex"
"conf/aaai/Coste-MarquisDKLM05",4,"Pierre Marquis"
"conf/aaai/CotterS00",0,"Paul Cotter"
"conf/aaai/CotterS00",1,"Barry Smyth"
"conf/aaai/CowanZLBUZ15",0,"Brooke Cowan"
"conf/aaai/CowanZLBUZ15",1,"Sven Zethelius"
"conf/aaai/CowanZLBUZ15",2,"Brittany Luk"
"conf/aaai/CowanZLBUZ15",3,"Teodora Baras"
"conf/aaai/CowanZLBUZ15",4,"Prachi Ukarde"
"conf/aaai/CowanZLBUZ15",5,"Daodao Zhang"
"conf/aaai/CowleyP00",0,"Wes Cowley"
"conf/aaai/CowleyP00",1,"Dimitris Plexousakis"
"conf/aaai/CoxADEMP16",0,"Michael T. Cox"
"conf/aaai/CoxADEMP16",1,"Zohreh Alavi"
"conf/aaai/CoxADEMP16",2,"Dustin Dannenhauer"
"conf/aaai/CoxADEMP16",3,"Vahid Eyorokon"
"conf/aaai/CoxADEMP16",4,"Hector Muñoz-Avila"
"conf/aaai/CoxADEMP16",5,"Don Perlis"
"conf/aaai/CozmanM15",0,"Fábio Gagliardi Cozman"
"conf/aaai/CozmanM15",1,"Denis Deratani Mauá"
"conf/aaai/CrandallAG11",0,"Jacob W. Crandall"
"conf/aaai/CrandallAG11",1,"Asad Ahmed"
"conf/aaai/CrandallAG11",2,"Michael A. Goodrich"
"conf/aaai/CranshawMS11",0,"Justin Cranshaw"
